run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,bytes_kumulatif,pkt_delta_prev,rasio_diam,tp_delta_prev,tp_kumulatif,tp_pendek_max,tp_pendek_mean,tp_pendek_std,tp_rasio_kumulatif,tp_rasio_prev,tp_slot_akhir,label
CONT_s10_bola_BigBuckBunny,11,98,92,0.574046,0.247138,0.0,1.167459,35.086702,41.385815,0.0,0,200.885348,251.648162,51.933461,727565,608,2,12305011,35,0.061224,0.039644,0.811615,0.820426,0.589935,0.200533,0.707289,1.074184,0.587749,Good
CONT_s10_bola_BigBuckBunny,12,97,96,0.573372,0.181777,0.0,1.058533,60.01673,106.422513,0.0,0,235.573378,312.119472,56.034509,720129,647,4,13025140,39,0.010309,-0.000674,0.793394,0.708395,0.571445,0.10912,0.722683,0.998826,0.471351,Good
CONT_s10_bola_BigBuckBunny,13,97,76,2.656752,17.979715,0.0,174.596959,57.327288,106.992163,0.412139,11,230.475132,310.874302,80.163679,3345912,2669,4,16371052,2022,0.216495,2.08338,0.926202,1.281851,0.461771,0.295792,2.868437,4.633557,0.582042,Good
CONT_s10_bola_BigBuckBunny,14,98,55,0.321342,0.31863,0.0,1.194528,39.914971,122.637463,0.0,0,221.102336,318.755189,110.010255,408473,336,3,16779525,-2333,0.438776,-2.33541,0.885587,1.081004,0.177846,0.300881,0.362858,0.120953,0.582042,Degraded
CONT_s10_bola_BigBuckBunny,15,97,53,0.320162,0.316456,0.0,1.196834,40.28581,95.624467,0.0,0,226.419584,317.121063,84.571186,402956,326,2,17182481,-10,0.453608,-0.00118,0.850369,0.582604,0.320773,0.289154,0.376498,0.996328,0.0,Degraded
CONT_s10_bola_BigBuckBunny,16,97,50,0.317352,0.336451,0.0,1.19568,45.429486,141.491048,0.0,0,220.167103,318.455351,99.286291,399421,320,2,17581902,-6,0.484536,-0.00281,0.819118,1.19568,0.406796,0.365154,0.387431,0.991223,0.0,Degraded
CONT_s10_bola_BigBuckBunny,17,98,53,0.330263,0.330466,0.0,1.194528,31.253622,70.318999,0.0,0,237.262206,319.127115,96.405554,419968,340,2,18001870,20,0.459184,0.012911,0.791787,0.719074,0.193217,0.313069,0.417111,1.040684,0.0,Degraded
CONT_s10_bola_BigBuckBunny,18,97,74,0.799916,3.242555,0.0,31.401305,50.816946,123.687422,0.988875,8,221.733143,319.008359,97.593572,1008607,809,2,19010477,469,0.247423,0.469653,0.79227,31.401305,1.717706,5.811141,1.009651,2.422058,0.0,Degraded
CONT_s10_bola_BigBuckBunny,19,97,59,0.150558,0.176046,0.0,1.328756,46.68515,160.100593,12.173913,28,322.761336,573.267586,155.760984,189481,230,2,19199958,-579,0.360825,-0.649358,0.760286,0.482158,0.201308,0.107256,0.198028,0.188217,0.235222,Degraded
CONT_s10_bola_BigBuckBunny,20,98,72,0.200561,0.155443,0.0,0.582604,60.540069,97.678802,8.66426,24,378.715588,612.767763,200.539021,255191,277,4,19455149,47,0.265306,0.050003,0.733437,0.47676,0.2035,0.094404,0.273454,1.332118,0.240615,Degraded
CONT_s10_bola_BigBuckBunny,21,125,103,0.185738,0.145306,0.0,1.318807,73.972296,183.286831,8.595989,30,273.410367,606.836203,176.931154,301844,349,4,19756993,72,0.176,-0.014823,0.701816,1.318807,0.234424,0.228284,0.264653,0.926092,0.0,Critical
CONT_s10_bola_BigBuckBunny,22,97,68,0.18638,0.182936,0.0,1.17898,49.769925,93.424742,8.267717,21,275.043972,508.789526,160.661964,235077,254,2,19992070,-95,0.309278,0.000642,0.679721,1.17898,0.179071,0.235938,0.274201,1.003456,0.350154,Critical
CONT_s10_bola_BigBuckBunny,23,97,41,0.144166,0.170192,0.0,0.350829,54.097817,131.315662,0.0,0,461.427876,509.011431,125.545336,181810,162,2,20173880,-92,0.56701,-0.042214,0.657697,0.350829,0.14479,0.172337,0.219198,0.773506,0.350491,Critical
CONT_s10_bola_BigBuckBunny,24,97,40,0.143422,0.172378,0.0,0.443237,53.144873,132.148088,0.0,0,440.261109,508.997663,146.692803,180910,163,2,20354790,1,0.587629,-0.000744,0.637385,0.443237,0.148024,0.176967,0.225016,0.994839,0.0,Critical
CONT_s10_bola_BigBuckBunny,25,97,39,0.139515,0.170767,0.0,0.374154,52.186518,133.122431,0.0,0,463.003963,508.998181,124.915051,175976,157,2,20530766,-6,0.597938,-0.003907,0.618479,0.350829,0.132727,0.169789,0.225578,0.972759,0.0,Critical
CONT_s10_bola_BigBuckBunny,26,97,44,0.140139,0.157962,0.0,0.396154,73.252547,228.281587,0.588235,1,617.530274,1434.743819,382.683107,177052,170,4,20707818,13,0.536082,0.000624,0.60094,0.350491,0.132523,0.142628,0.2332,1.004473,0.0,Critical
CONT_s10_bola_BigBuckBunny,27,100,53,0.144137,0.150733,0.0,0.464645,146.778006,368.861376,0.537634,1,791.166605,1519.163448,430.180765,187597,186,4,20895415,16,0.48,0.003998,0.584306,0.464645,0.145634,0.151826,0.246681,1.028529,0.119155,Degraded
CONT_s10_bola_BigBuckBunny,28,97,26,0.090754,0.19647,0.0,1.452745,55.272344,240.931603,5.217391,6,407.228533,782.568248,247.205839,114767,115,2,21010182,-71,0.731959,-0.053383,0.56744,0.069866,0.002409,0.012748,0.159936,0.629637,0.0,Critical
CONT_s10_bola_BigBuckBunny,29,97,5,0.002279,0.011881,0.0,0.069732,31.56978,0.0,0.0,0,18.93626,44.34626,16.606648,2886,12,2,21013068,-103,0.958763,-0.088475,0.548768,0.0,0.0,0.0,0.004153,0.025112,0.0,Critical
CONT_s10_bola_ElephantsDream,1,99,83,1.457211,6.103604,0.0,61.713176,19.378517,44.067078,0.876601,13,127.693613,171.776938,43.052184,1842283,1483,4,3125216,391,0.161616,0.442109,1.23566,61.713176,2.485695,11.011109,1.179298,1.435532,0.0,Good
CONT_s10_bola_ElephantsDream,2,99,76,0.833208,0.50997,0.0,1.767664,35.17969,93.489931,0.0,0,125.413449,178.649494,44.533859,1055507,904,4,4180723,-579,0.232323,-0.624003,1.101545,1.425284,1.08826,0.210049,0.756399,0.571783,1.418438,Good
CONT_s10_bola_ElephantsDream,3,98,98,1.076655,0.267994,0.588277,1.655259,40.779381,57.256956,0.0,0,144.754309,190.536415,37.650653,1353379,1160,5,5534102,256,0.0,0.243447,1.095339,1.421112,1.072261,0.22103,0.982942,1.29218,1.414294,Good
CONT_s10_bola_ElephantsDream,4,98,94,1.028349,0.318809,0.0,1.650428,35.022548,58.441154,0.0,0,137.44974,190.535184,41.15899,1294476,1095,5,6828578,-65,0.040816,-0.048306,1.081984,1.645536,0.914191,0.452451,0.950429,0.955133,0.821967,Good
CONT_s10_bola_ElephantsDream,5,99,76,0.827522,0.535261,0.0,2.146056,21.059478,47.284004,0.0,0,124.836706,156.861188,30.010253,1051856,837,2,7880434,-258,0.232323,-0.200827,1.039327,1.645536,1.073697,0.267972,0.796209,0.804709,1.043813,Good
CONT_s10_bola_ElephantsDream,6,108,108,1.764168,6.976309,0.237741,65.476923,22.435043,27.978747,3.311913,67,132.77734,185.062168,46.561176,2446375,2023,4,10326809,1186,0.0,0.936646,1.151298,1.27282,0.867853,0.216879,1.53233,2.131868,0.944155,Critical
CONT_s10_bola_ElephantsDream,7,98,98,0.847743,0.187002,0.469602,1.307701,54.578329,65.801112,0.0,0,176.021983,212.226749,28.581654,1070486,977,5,11397295,-1046,0.0,-0.916425,1.113845,1.178309,0.843347,0.127443,0.761096,0.480534,0.942326,Degraded
CONT_s10_bola_ElephantsDream,8,98,65,0.563805,0.436069,0.0,1.440777,43.222929,84.105292,0.0,0,148.907132,181.507019,40.590116,712494,630,4,12109789,-347,0.336735,-0.283938,1.053406,1.202561,0.28742,0.435793,0.535221,0.665066,0.0,Degraded
CONT_s10_bola_ElephantsDream,9,98,20,0.18515,0.381639,0.0,1.406136,26.002579,144.651206,0.0,0,121.332655,170.833841,49.962698,233922,188,2,12343711,-442,0.795918,-0.378655,0.967458,1.406136,0.308355,0.455877,0.191378,0.328394,0.0,Degraded
CONT_s10_bola_ElephantsDream,10,98,58,0.385664,0.338382,0.0,1.203728,51.676525,177.184658,0.0,0,192.080391,251.622643,71.933912,487561,390,2,12831272,202,0.408163,0.200514,0.915041,0.939205,0.558906,0.230673,0.421472,2.082981,0.585426,Degraded
CONT_s10_bola_ElephantsDream,11,98,98,0.577332,0.062758,0.004035,0.613359,33.223627,37.327233,0.0,0,194.422264,209.419042,47.975598,729343,585,2,13560615,195,0.010204,0.191668,0.88713,0.587133,0.578032,0.040532,0.650786,1.496982,0.582042,Degraded
CONT_s10_bola_ElephantsDream,12,98,96,0.577611,0.168988,0.0,1.070369,61.557347,103.785496,0.0,0,227.108652,311.049317,51.057838,731003,653,4,14291618,68,0.020408,0.000279,0.86347,0.826047,0.581154,0.186679,0.668942,1.000483,0.691662,Degraded
CONT_s10_bola_ElephantsDream,13,98,97,1.241368,5.95669,0.0,57.431954,81.509756,229.024452,6.199262,84,216.193,318.281788,102.210215,1578479,1355,4,15870097,702,0.020408,0.663757,0.89062,0.822064,0.443876,0.214514,1.393825,2.149142,0.467787,Critical
CONT_s10_bola_ElephantsDream,14,97,40,0.208178,0.299558,0.0,1.55118,42.608299,174.392056,0.0,0,169.159137,299.806479,99.982671,261023,242,4,16131120,-1113,0.587629,-1.03319,0.845729,1.55118,0.060704,0.284246,0.246152,0.1677,0.0,Critical
CONT_s10_bola_ElephantsDream,15,98,7,0.039816,0.173759,0.0,1.08294,39.874458,439.35868,0.0,0,43.502727,108.917885,41.097926,50466,43,2,16181586,-199,0.938776,-0.168362,0.795508,0.480618,0.016155,0.086252,0.050051,0.191259,0.0,Critical
CONT_s10_bola_ElephantsDream,16,98,9,0.06084,0.225968,0.0,1.198994,52.535443,518.490647,0.0,0,43.236592,155.216613,61.626699,77088,64,2,16258674,21,0.908163,0.021024,0.752422,1.198994,0.071059,0.249567,0.080859,1.528029,0.0,Critical
CONT_s10_bola_ElephantsDream,17,97,53,0.334186,0.316639,0.0,1.200232,83.664787,343.365771,0.0,0,230.591364,319.179536,95.357055,419061,335,2,16677735,271,0.453608,0.273346,0.729469,0.58486,0.452441,0.238167,0.458122,5.492867,0.583729,Degraded
CONT_s10_bola_ElephantsDream,18,98,60,0.570649,1.790897,0.0,16.63714,34.396214,99.613015,4.262295,26,246.486454,446.626892,110.351042,724949,610,2,17402684,275,0.367347,0.236463,0.721184,1.323903,0.134842,0.279706,0.791267,1.707579,0.122244,Degraded
CONT_s10_bola_ElephantsDream,19,98,96,0.201112,0.084767,0.0,0.488829,35.513303,68.128772,9.84127,31,206.014586,427.066927,130.144142,254832,315,2,17657516,-295,0.05102,-0.369537,0.695233,0.245344,0.201151,0.054096,0.289273,0.352427,0.245106,Degraded
CONT_s10_bola_ElephantsDream,20,97,87,0.201525,0.126368,0.0,0.753257,39.692213,77.691616,6.862745,21,308.815727,601.120752,160.139288,253108,306,4,17910624,-9,0.113402,0.000413,0.67197,0.36139,0.204471,0.084397,0.299902,1.002054,0.238324,Degraded
CONT_s10_bola_ElephantsDream,21,121,70,0.192933,0.21683,0.0,1.166332,68.499122,186.214371,7.371795,23,420.212074,617.384675,201.313323,302453,312,4,18213077,6,0.404959,-0.008592,0.645353,0.583729,0.21438,0.271821,0.298957,0.957365,0.19237,Critical
CONT_s10_bola_ElephantsDream,22,98,66,0.171215,0.184722,0.0,1.191266,53.70859,115.948639,8.510638,20,320.742973,509.013904,169.784257,217388,235,2,18430465,-77,0.336735,-0.021718,0.624924,0.4661,0.137347,0.165292,0.273977,0.887432,0.0,Critical
CONT_s10_bola_ElephantsDream,23,97,40,0.141626,0.170271,0.0,0.351845,54.040434,135.018941,0.0,0,417.950359,509.025376,163.15732,177878,162,2,18608343,-73,0.587629,-0.029589,0.605159,0.351845,0.14221,0.170099,0.234031,0.827182,0.0,Critical
CONT_s10_bola_ElephantsDream,24,98,36,0.138038,0.192997,0.0,0.84837,49.69132,136.141829,0.0,0,426.664722,509.012665,184.47925,175236,155,2,18783579,-7,0.632653,-0.003588,0.586628,0.84837,0.131897,0.237387,0.235308,0.974666,0.0,Critical
CONT_s10_bola_ElephantsDream,25,97,18,0.110195,0.251874,0.0,1.196757,41.169377,226.870794,0.877193,1,519.922622,852.568821,326.361753,138372,114,2,18921951,-41,0.804124,-0.027843,0.568633,0.646017,0.143029,0.253789,0.193789,0.798295,0.646017,Critical
CONT_s10_bola_ElephantsDream,26,97,27,0.146657,0.248454,0.0,0.646017,49.733869,178.086725,0.0,0,623.755906,856.649827,314.797656,184550,157,4,19106501,43,0.71134,0.036462,0.553259,0.582604,0.143924,0.246497,0.265078,1.330886,0.11973,Critical
CONT_s10_bola_ElephantsDream,27,98,51,0.143128,0.150474,0.0,0.582042,160.541258,447.707417,0.0,0,695.96185,1493.772665,420.531245,182100,176,3,19288601,19,0.479592,-0.003529,0.538688,0.355178,0.143405,0.147372,0.265697,0.975937,0.348812,Critical
CONT_s10_bola_ElephantsDream,28,97,33,0.090718,0.170103,0.0,1.263215,82.215526,297.290264,3.305785,4,363.217085,746.634079,302.190653,114414,121,2,19403015,-55,0.659794,-0.05241,0.523452,0.06999,0.004825,0.017727,0.173307,0.633824,0.0,Critical
CONT_s10_bola_ElephantsDream,29,97,4,0.001567,0.009726,0.0,0.06999,24.29468,0.0,0.0,0,17.674772,44.790819,18.473487,1974,9,2,19404989,-112,0.969072,-0.089151,0.506284,0.0,0.0,0.0,0.003095,0.017273,0.0,Critical
CONT_s10_bola_OfForestAndMen,1,99,99,1.008687,0.248909,0.474202,1.656047,27.10307,53.06445,0.0,0,138.348133,187.694961,35.801674,1276236,1077,4,2557114,21,0.0,-0.004777,1.011082,1.652813,0.993302,0.270962,0.997631,0.995286,0.826797,Excellent
CONT_s10_bola_OfForestAndMen,2,99,97,1.05891,0.309449,0.0,2.074364,24.091924,47.060166,0.795756,9,133.531301,171.091273,31.762917,1340455,1131,4,3897569,54,0.020202,0.050223,1.02701,1.653595,1.092808,0.187119,1.031061,1.04979,0.955616,Excellent
CONT_s10_bola_OfForestAndMen,3,98,98,1.074887,0.182133,0.589424,1.421112,43.405716,54.386333,0.0,0,156.487486,190.504087,23.113803,1350546,1216,5,5248115,85,0.0,0.015977,1.038914,1.421112,1.080581,0.130025,1.034626,1.015088,0.948761,Excellent
CONT_s10_bola_OfForestAndMen,4,98,98,1.075802,0.223218,0.358288,1.647984,42.614212,53.356454,0.0,0,156.196284,190.495763,21.337427,1353866,1223,6,6601981,7,0.0,0.000915,1.046279,1.647984,1.070048,0.282087,1.028217,1.000851,1.647984,Good
CONT_s10_bola_OfForestAndMen,5,99,79,0.855869,0.507262,0.0,1.647984,20.114746,37.159694,0.0,0,128.569391,156.784988,31.797927,1088968,872,2,7690949,-351,0.20202,-0.219933,1.0144,1.643934,0.836652,0.483319,0.843719,0.795564,0.0,Good
CONT_s10_bola_OfForestAndMen,6,98,85,0.777227,0.405466,0.0,1.883509,26.85764,54.833654,1.447527,12,132.785723,184.570031,44.114083,978917,829,4,8669866,-43,0.142857,-0.078642,0.980621,1.412918,0.847514,0.239116,0.792587,0.908114,1.412918,Good
CONT_s10_bola_OfForestAndMen,7,98,98,0.853473,0.188136,0.462868,1.412918,46.503694,63.118069,0.0,0,172.782818,212.02606,28.902075,1078788,974,6,9748654,145,0.0,0.076246,0.964714,1.176023,0.848308,0.171439,0.88469,1.0981,0.942326,Good
CONT_s10_bola_OfForestAndMen,8,98,98,0.846267,0.184954,0.352868,1.287132,47.917466,66.553298,0.0,0,157.609526,212.208913,43.98954,1071645,950,4,10820299,-24,0.0,-0.007206,0.951528,1.287132,0.842854,0.247315,0.889377,0.991557,0.705053,Good
CONT_s10_bola_OfForestAndMen,9,97,80,0.692033,0.388482,0.0,1.51969,20.363988,25.528256,0.0,0,138.579395,184.786486,38.194465,867328,715,2,11687627,-235,0.175258,-0.154234,0.925798,1.51969,0.3592,0.452476,0.747499,0.817748,0.0,Good
CONT_s10_bola_OfForestAndMen,10,98,60,0.4342,0.401303,0.0,1.403411,42.276592,117.431566,0.0,0,171.14525,251.259747,70.406914,549562,449,2,12237189,-266,0.387755,-0.257833,0.881008,1.20186,0.428833,0.346797,0.492845,0.627427,0.468693,Degraded
CONT_s10_bola_OfForestAndMen,11,98,62,0.38255,0.331392,0.0,1.203026,35.435172,83.179598,0.0,0,185.722492,251.464193,69.553344,483822,405,2,12721011,-44,0.367347,-0.05165,0.839374,0.938295,0.346527,0.321076,0.455756,0.881046,0.0,Degraded
CONT_s10_bola_OfForestAndMen,12,98,90,0.565432,0.243459,0.0,1.200697,55.244311,90.479757,0.0,0,206.751891,310.473736,65.890311,716523,627,4,13437534,222,0.071429,0.182882,0.818246,0.938687,0.584832,0.161499,0.691029,1.47806,0.700348,Good
CONT_s10_bola_OfForestAndMen,13,97,97,2.327834,12.457351,0.238999,94.436251,64.560012,100.412685,4.022755,99,241.341229,325.724488,80.934097,2923352,2461,7,16360886,1834,0.0,1.762402,0.925416,0.703631,0.469226,0.104281,2.515446,4.116912,0.481694,Degraded
CONT_s10_bola_OfForestAndMen,14,97,48,0.249451,0.296205,0.0,1.335077,60.209076,213.737042,1.792115,5,190.878471,318.332486,94.50006,314928,279,4,16675814,-2182,0.505155,-2.078383,0.880398,1.335077,0.248569,0.319219,0.283339,0.10716,0.465538,Degraded
CONT_s10_bola_OfForestAndMen,15,97,84,0.45023,0.235567,0.0,0.931077,47.306816,83.883695,0.0,0,223.038191,319.136543,95.964765,567817,472,2,17243631,193,0.14433,0.200779,0.853537,0.92929,0.455244,0.24322,0.527487,1.804884,0.580923,Degraded
CONT_s10_bola_OfForestAndMen,16,98,66,0.401808,0.313948,0.0,1.192615,33.375353,66.01269,0.0,0,225.024277,319.037426,106.47309,511940,417,2,17755571,-55,0.336735,-0.048422,0.826734,1.192615,0.269971,0.366412,0.486018,0.892451,0.0,Degraded
CONT_s10_bola_OfForestAndMen,17,97,27,0.159196,0.290056,0.0,1.192615,36.981719,166.502428,0.0,0,179.740672,292.077715,106.762084,201111,165,2,17956682,-252,0.721649,-0.242612,0.78971,0.700982,0.107967,0.214128,0.201588,0.396199,0.0,Degraded
CONT_s10_bola_OfForestAndMen,18,97,38,1.041235,8.056169,0.0,79.911607,74.754691,218.971691,0.790514,8,1347.411538,318.684453,7177.852656,1312130,1012,2,19268812,847,0.639175,0.882039,0.802886,79.911607,2.941078,14.549667,1.296865,6.540585,0.0,Degraded
CONT_s10_bola_OfForestAndMen,19,97,62,0.158879,0.188595,0.0,1.300596,415.431047,2079.324433,10.59322,25,395.281912,555.078971,199.2975,200448,236,3,19469260,-776,0.350515,-0.882356,0.770728,0.350491,0.197897,0.070212,0.206141,0.152587,0.004004,Good
CONT_s10_bola_OfForestAndMen,20,97,91,0.201099,0.08636,0.0,0.360694,48.025304,107.652192,6.603774,21,378.535086,558.126169,139.471054,253776,318,3,19723036,82,0.061856,0.04222,0.74363,0.360346,0.2031,0.086143,0.270429,1.265737,0.239462,Good
CONT_s10_bola_OfForestAndMen,21,97,90,0.203561,0.076208,0.0,0.385399,73.911576,159.147079,12.578616,40,343.749811,583.282683,165.03595,257245,318,4,19980281,0,0.030928,0.002462,0.719066,0.349817,0.203532,0.074198,0.283091,1.012243,0.240999,Degraded
CONT_s10_bola_OfForestAndMen,22,97,89,0.207859,0.142421,0.0,1.251692,51.870752,77.180895,11.042945,36,286.27813,553.58131,165.845433,262479,326,2,20242760,8,0.103093,0.004298,0.696838,1.251692,0.224892,0.220209,0.298289,1.021114,0.234544,Critical
CONT_s10_bola_OfForestAndMen,23,97,44,0.143687,0.179658,0.0,0.728897,51.276384,147.576683,0.591716,1,386.264775,852.394026,238.914473,181374,169,2,20424134,-157,0.546392,-0.064172,0.67379,0.695639,0.139622,0.207107,0.213252,0.691271,0.465091,Critical
CONT_s10_bola_OfForestAndMen,24,97,35,0.147475,0.217437,0.0,0.846385,53.521623,158.808611,1.242236,2,488.827647,763.524993,281.864092,186287,161,2,20610421,-8,0.649485,0.003788,0.652729,0.846385,0.148763,0.231823,0.225936,1.026363,0.846385,Critical
CONT_s10_bola_OfForestAndMen,25,97,23,0.123682,0.240135,0.0,1.074056,36.718288,164.628439,0.763359,1,453.437702,852.183684,280.758287,156164,131,2,20766585,-30,0.762887,-0.023793,0.632379,0.465538,0.068145,0.154238,0.195582,0.838664,0.0,Critical
CONT_s10_bola_OfForestAndMen,26,97,35,0.147468,0.223532,0.0,1.19147,62.56706,211.203752,0.0,0,476.802606,850.724714,281.864601,186367,167,4,20952952,36,0.639175,0.023786,0.614416,0.490211,0.144311,0.185089,0.240013,1.192316,0.234094,Critical
CONT_s10_bola_OfForestAndMen,27,119,66,0.142095,0.136165,0.0,0.464199,142.687852,332.522927,0.452489,1,772.04446,1472.249175,403.051091,220758,221,3,21173710,54,0.436975,-0.005373,0.593846,0.352459,0.13699,0.147381,0.239279,0.963565,0.0,Critical
CONT_s10_bola_OfForestAndMen,28,97,34,0.094627,0.136637,0.0,0.348812,83.767506,302.597368,1.626016,2,425.283622,746.605066,292.99704,119848,123,2,21293558,-98,0.639175,-0.047468,0.5767,0.070115,0.004833,0.017758,0.164084,0.665942,0.0,Critical
CONT_s10_bola_OfForestAndMen,29,96,4,0.001584,0.009783,0.0,0.069981,23.174936,0.0,0.0,0,17.563562,44.526587,18.351166,1986,9,2,21295544,-114,0.96875,-0.093043,0.557798,0.0,0.0,0.0,0.00284,0.016739,0.0,Critical
CONT_s10_bola_RedBullPlayStreets,1,99,91,1.80125,7.333542,0.0,73.400548,14.195814,18.393075,2.956859,61,78.471718,155.5151,32.614946,2281008,2063,2,4056798,343,0.080808,0.842971,1.300198,73.400548,3.597115,13.146241,1.385366,1.879672,0.0,Good
CONT_s10_bola_RedBullPlayStreets,2,98,67,0.737614,0.550728,0.0,1.764215,36.861135,102.146122,0.0,0,122.396466,156.678201,39.918122,926602,782,4,4983400,-1281,0.316327,-1.063636,1.138806,1.287707,1.070007,0.070254,0.647708,0.409501,1.06885,Good
CONT_s10_bola_RedBullPlayStreets,3,99,99,1.07868,0.153562,0.587704,1.415673,46.658814,78.345647,0.0,0,132.364229,190.335788,49.342209,1372199,1264,6,6355599,482,0.0,0.341066,1.125273,1.415673,1.078806,0.174059,0.958594,1.462391,1.187549,Good
CONT_s10_bola_RedBullPlayStreets,4,98,73,0.800399,0.511048,0.0,1.647223,35.68347,129.662,0.0,0,111.090053,190.523678,52.330504,1009513,896,4,7365112,-368,0.255102,-0.278281,1.065923,1.354319,0.226239,0.457351,0.750898,0.742017,1.174266,Degraded
CONT_s10_bola_RedBullPlayStreets,5,98,55,1.030394,4.351786,0.0,43.527386,27.622635,90.17131,0.880626,9,116.490701,156.581236,40.038012,1298836,1022,2,8663948,126,0.438776,0.229995,1.060342,43.527386,2.387277,7.651111,0.971756,1.28735,0.708482,Good
CONT_s10_bola_RedBullPlayStreets,6,98,98,0.844844,0.246338,0.120544,1.641591,26.028136,42.807908,0.0,0,147.086091,184.986057,38.3341,1066796,907,4,9730744,-115,0.0,-0.18555,1.031504,1.403411,0.859429,0.196682,0.819041,0.819923,0.825247,Good
CONT_s10_bola_RedBullPlayStreets,7,97,97,0.845136,0.164277,0.471351,1.175498,55.680003,67.164137,0.0,0,180.829055,219.217088,27.209856,1059815,970,6,10790559,63,0.0,0.000292,1.009642,1.172611,0.848917,0.150169,0.837065,1.000346,0.704371,Good
CONT_s10_bola_RedBullPlayStreets,8,97,97,0.843317,0.226918,0.23946,1.510906,38.341986,66.182435,0.0,0,149.671801,208.429668,39.40336,1058323,908,4,11848882,-62,0.0,-0.001819,0.992165,1.399343,0.832497,0.273193,0.849977,0.997848,0.467787,Good
CONT_s10_bola_RedBullPlayStreets,9,98,96,0.879429,0.714869,0.0,7.438917,23.635184,25.288613,1.191766,11,134.903752,184.784563,43.775364,1114946,923,2,12963828,15,0.030612,0.036112,0.981342,7.438917,0.97709,1.262154,0.896149,1.042821,0.0,Good
CONT_s10_bola_RedBullPlayStreets,10,97,58,0.388318,0.350109,0.0,1.199304,36.565971,101.491817,0.0,0,169.888664,251.586762,75.664376,487085,395,2,13450913,-528,0.402062,-0.491111,0.929936,1.079075,0.413383,0.326971,0.417575,0.441557,0.46824,Degraded
